Order_ID,Order_Date,Customer_ID,Customer_Type,Customer_Segment,Region,State,City,Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Shipping_Cost,Payment_Mode,Sales_Channel,Order_Status,Delivery_Days,Product_Rating,Month,Month_Name,Quarter,Festival_Season
ORD006637,2025-09-21,CUST01504,Returning,Corporate,South,Telangana,Warangal,Electronics,Headphones,1,3231,5,3069.45,2392.83,676.62,104.55,Debit Card,Offline,Returned,5,3.6,9,September,3,Regular
ORD009987,2025-09-21,CUST01243,New,Corporate,South,Tamil Nadu,Coimbatore,Electronics,Headphones,1,3550,0,3550.0,2596.66,953.34,264.07,Cash,Offline,Delivered,7,4.1,9,September,3,Regular
ORD002627,2025-09-21,CUST01246,Returning,Home Office,South,Telangana,Warangal,Electronics,Smartphone,5,38161,30,133563.5,123670.35,9893.15,9081.04,UPI,Online,Delivered,7,4.5,9,September,3,Regular
ORD001480,2025-09-21,CUST01951,Returning,Consumer,North,Punjab,Ludhiana,Home,Bed,3,32321,25,72722.25,68741.38,3980.87,5525.3,Credit Card,Online,Returned,6,4.3,9,September,3,Regular
ORD001471,2025-09-21,CUST00671,Returning,Home Office,West,Rajasthan,Jodhpur,Grocery,Sugar,3,57,15,145.35,106.14,39.21,9.45,Credit Card,Offline,Delivered,6,4.0,9,September,3,Regular
ORD002063,2025-09-21,CUST01308,Returning,Consumer,South,Telangana,Hyderabad,Electronics,Smartphone,3,49618,0,148854.0,100318.24,48535.76,8170.68,Credit Card,Offline,Delivered,7,5.0,9,September,3,Regular
ORD012913,2025-09-21,CUST02271,New,Consumer,North,Uttar Pradesh,Kanpur,Grocery,Rice,3,231,15,589.05,502.21,86.84,34.9,UPI,Offline,Delivered,7,4.5,9,September,3,Regular
ORD014225,2025-09-21,CUST01496,Returning,Consumer,West,Rajasthan,Jodhpur,Electronics,Keyboard,4,3550,20,11360.0,9864.14,1495.86,434.91,UPI,Offline,Delivered,1,4.1,9,September,3,Regular
ORD011430,2025-09-21,CUST00506,New,Consumer,North,Punjab,Ludhiana,Electronics,Smartphone,5,26210,5,124497.5,103364.69,21132.81,4368.94,Debit Card,Online,Delivered,3,4.6,9,September,3,Regular
ORD013686,2025-09-21,CUST00698,New,Consumer,North,Delhi,Dwarka,Fashion,Jeans,2,2046,15,3478.2,2453.41,1024.79,241.99,UPI,Online,Delivered,9,4.7,9,September,3,Regular
ORD009116,2025-09-21,CUST01845,Returning,Consumer,South,Telangana,Hyderabad,Beauty,Moisturizer,3,1086,5,3095.1,2336.71,758.39,192.05,Credit Card,Online,Delivered,8,4.0,9,September,3,Regular
ORD001148,2025-09-21,CUST01383,Returning,Home Office,West,Rajasthan,Jodhpur,Fashion,Kurti,5,1836,0,9180.0,6207.15,2972.85,593.04,UPI,Online,Delivered,8,3.7,9,September,3,Regular
ORD000271,2025-09-21,CUST01138,Returning,Corporate,South,Telangana,Hyderabad,Fashion,Jeans,1,1970,30,1379.0,1291.21,87.79,47.49,UPI,Online,Delivered,3,4.0,9,September,3,Regular
ORD006271,2025-09-21,CUST00583,Returning,Home Office,North,Punjab,Amritsar,Home,Chair,5,2018,30,7063.0,6785.87,277.13,340.93,UPI,Online,Delivered,9,4.2,9,September,3,Regular
ORD002680,2025-09-21,CUST01400,Returning,Home Office,North,Uttar Pradesh,Kanpur,Fashion,Shoes,4,2215,10,7974.0,5280.95,2693.05,434.77,Debit Card,Online,Delivered,8,4.1,9,September,3,Regular
ORD012430,2025-09-21,CUST00952,New,Corporate,West,Maharashtra,Pune,Electronics,Smartphone,5,45178,10,203301.0,171781.56,31519.44,13420.05,Credit Card,Offline,Delivered,5,4.3,9,September,3,Regular
ORD009516,2025-09-21,CUST02109,Returning,Home Office,West,Rajasthan,Jodhpur,Grocery,Coffee,1,457,15,388.45,297.49,90.96,20.88,UPI,Online,Delivered,1,3.6,9,September,3,Regular
ORD002465,2025-09-21,CUST02093,Returning,Home Office,North,Delhi,Dwarka,Electronics,Monitor,1,16062,15,13652.7,11746.04,1906.66,501.94,Credit Card,Offline,Delivered,3,4.5,9,September,3,Regular
ORD011138,2025-09-22,CUST00337,Returning,Consumer,North,Delhi,Dwarka,Electronics,Smartphone,5,17406,0,87030.0,60375.45,26654.55,4763.98,UPI,Online,Delivered,1,3.3,9,September,3,Regular
ORD003967,2025-09-22,CUST02251,Returning,Consumer,South,Telangana,Warangal,Beauty,Serum,3,1430,0,4290.0,3032.48,1257.52,263.24,Credit Card,Online,Delivered,7,4.5,9,September,3,Regular
ORD014006,2025-09-22,CUST02137,Returning,Consumer,North,Uttar Pradesh,Kanpur,Grocery,Sugar,2,62,10,111.6,75.92,35.68,3.67,Credit Card,Online,Delivered,5,4.9,9,September,3,Regular
ORD014191,2025-09-22,CUST02003,New,Consumer,North,Punjab,Amritsar,Fashion,T-Shirt,1,453,5,430.35,358.15,72.2,16.45,UPI,Online,Delivered,6,4.1,9,September,3,Regular
ORD012642,2025-09-22,CUST00682,Returning,Corporate,East,Bihar,Patna,Electronics,Headphones,1,8616,10,7754.4,6212.73,1541.67,574.1,Credit Card,Online,Delivered,5,3.6,9,September,3,Regular
ORD003416,2025-09-22,CUST02316,Returning,Corporate,South,Telangana,Warangal,Electronics,Headphones,3,7387,0,22161.0,15901.79,6259.21,1256.03,Credit Card,Offline,Delivered,4,4.6,9,September,3,Regular
ORD007425,2025-09-22,CUST01949,Returning,Corporate,South,Telangana,Hyderabad,Home,Chair,3,2249,25,5060.25,5290.57,-230.32,141.68,Debit Card,Online,Delivered,7,4.1,9,September,3,Regular
ORD008423,2025-09-22,CUST01783,Returning,Home Office,North,Uttar Pradesh,Lucknow,Grocery,Coffee,4,698,25,2094.0,2020.98,73.02,71.92,UPI,Online,Delivered,7,4.4,9,September,3,Regular
ORD011302,2025-09-22,CUST02104,Returning,Consumer,South,Telangana,Hyderabad,Electronics,Mouse,2,2293,5,4356.7,3173.19,1183.51,151.71,UPI,Online,Delivered,6,5.0,9,September,3,Regular
ORD009591,2025-09-22,CUST01683,Returning,Consumer,North,Punjab,Amritsar,Fashion,Jacket,3,1355,0,4065.0,3501.37,563.63,259.92,Credit Card,Online,Delivered,6,4.8,9,September,3,Regular
ORD002117,2025-09-22,CUST00576,Returning,Consumer,South,Karnataka,Bangalore,Electronics,Keyboard,4,1535,30,4298.0,4247.48,50.52,170.36,Debit Card,Offline,Delivered,4,4.5,9,September,3,Regular
ORD011464,2025-09-22,CUST00035,Returning,Consumer,North,Punjab,Ludhiana,Grocery,Coffee,5,1068,0,5340.0,4192.88,1147.12,390.52,Credit Card,Online,Delivered,9,3.8,9,September,3,Regular
ORD007232,2025-09-22,CUST02492,Returning,Consumer,West,Maharashtra,Pune,Grocery,Tea,4,536,0,2144.0,1419.3,724.7,76.17,UPI,Online,Delivered,1,4.8,9,September,3,Regular
ORD011810,2025-09-22,CUST01236,Returning,Corporate,South,Telangana,Warangal,Home,Sofa,5,30840,5,146490.0,97621.88,48868.12,6159.08,Debit Card,Online,Delivered,9,4.0,9,September,3,Regular
ORD012092,2025-09-22,CUST01234,Returning,Corporate,South,Karnataka,Bangalore,Electronics,Tablet,3,27259,30,57243.9,57780.95,-537.05,4579.01,UPI,Online,Delivered,7,3.4,9,September,3,Regular
ORD006683,2025-09-22,CUST02065,Returning,Consumer,West,Maharashtra,Pune,Grocery,Rice,4,351,20,1123.2,798.18,325.02,59.92,Credit Card,Online,Delivered,6,4.0,9,September,3,Regular
ORD014463,2025-09-22,CUST00924,Returning,Consumer,North,Delhi,New Delhi,Fashion,Jeans,3,1220,0,3660.0,2651.92,1008.08,221.06,Credit Card,Offline,Delivered,9,4.3,9,September,3,Regular
ORD013461,2025-09-22,CUST01682,New,Consumer,West,Rajasthan,Jodhpur,Fashion,Jeans,1,1689,5,1604.55,1310.42,294.13,33.08,Credit Card,Online,Delivered,5,4.5,9,September,3,Regular
ORD007470,2025-09-22,CUST00353,New,Corporate,East,West Bengal,Kolkata,Grocery,Rice,1,934,30,653.8,625.27,28.53,13.13,Credit Card,Online,Delivered,8,4.2,9,September,3,Regular
ORD005038,2025-09-22,CUST02151,Returning,Consumer,West,Maharashtra,Mumbai,Home,Lamp,2,1491,15,2534.7,1731.06,803.64,102.56,Debit Card,Online,Delivered,6,3.6,9,September,3,Regular
ORD010004,2025-09-22,CUST01385,New,Corporate,East,West Bengal,Kolkata,Electronics,Smartphone,4,63649,30,178217.2,176337.68,1879.52,10867.79,Cash,Offline,Delivered,6,4.2,9,September,3,Regular
ORD001795,2025-09-23,CUST02148,Returning,Consumer,East,Bihar,Patna,Electronics,Smartphone,2,14520,0,29040.0,25501.93,3538.07,1744.31,UPI,Offline,Returned,1,4.2,9,September,3,Regular
ORD007812,2025-09-23,CUST00928,Returning,Corporate,West,Maharashtra,Mumbai,Home,Chair,4,7391,5,28085.8,23537.96,4547.84,893.44,Debit Card,Online,Delivered,7,4.0,9,September,3,Regular
ORD013259,2025-09-23,CUST00187,Returning,Consumer,North,Uttar Pradesh,Kanpur,Electronics,Smartwatch,3,7981,10,21548.7,14289.58,7259.12,593.65,Debit Card,Offline,Delivered,6,4.7,9,September,3,Regular
ORD001516,2025-09-23,CUST00235,New,Consumer,North,Punjab,Amritsar,Beauty,Sunscreen,5,805,15,3421.25,2453.09,968.16,164.97,Credit Card,Offline,Delivered,3,4.5,9,September,3,Regular
ORD009993,2025-09-23,CUST01687,Returning,Home Office,West,Maharashtra,Pune,Electronics,Keyboard,4,3691,0,14764.0,12786.47,1977.53,730.44,UPI,Online,Delivered,9,3.9,9,September,3,Regular
ORD009410,2025-09-23,CUST00174,Returning,Corporate,North,Delhi,Dwarka,Electronics,Keyboard,4,4696,15,15966.4,13894.43,2071.97,390.12,Debit Card,Online,Delivered,5,3.8,9,September,3,Regular
ORD006437,2025-09-23,CUST01127,Returning,Consumer,South,Tamil Nadu,Chennai,Electronics,Headphones,3,1484,20,3561.6,2912.77,648.83,80.03,Debit Card,Online,Delivered,9,5.0,9,September,3,Regular
ORD009929,2025-09-23,CUST01635,Returning,Consumer,East,Bihar,Patna,Electronics,Laptop,5,47054,10,211743.0,139162.24,72580.76,9661.06,Debit Card,Online,Delivered,9,4.2,9,September,3,Regular
ORD005630,2025-09-23,CUST01639,Returning,Corporate,South,Tamil Nadu,Chennai,Electronics,Headphones,4,4062,10,14623.2,12074.19,2549.01,1051.14,Debit Card,Online,Delivered,9,4.2,9,September,3,Regular
ORD002329,2025-09-23,CUST02391,Returning,Corporate,West,Gujarat,Ahmedabad,Grocery,Coffee,2,1012,30,1416.8,1359.55,57.25,82.33,UPI,Offline,Delivered,8,3.9,9,September,3,Regular
ORD010576,2025-09-23,CUST01052,Returning,Consumer,West,Gujarat,Ahmedabad,Home,Lamp,5,3061,0,15305.0,12316.24,2988.76,1138.3,UPI,Online,Delivered,1,4.7,9,September,3,Regular
ORD002573,2025-09-23,CUST01760,New,Corporate,South,Telangana,Hyderabad,Fashion,Kurti,4,1934,10,6962.4,6033.56,928.84,434.48,UPI,Offline,Delivered,5,4.9,9,September,3,Regular
ORD005748,2025-09-23,CUST01637,Returning,Consumer,North,Uttar Pradesh,Lucknow,Fashion,Shoes,3,5509,25,12395.25,12938.63,-543.38,411.9,UPI,Online,Delivered,5,3.4,9,September,3,Regular
ORD013670,2025-09-23,CUST00115,New,Consumer,North,Uttar Pradesh,Kanpur,Grocery,Tea,4,390,15,1326.0,1053.02,272.98,100.45,UPI,Online,Delivered,4,4.7,9,September,3,Regular
ORD013068,2025-09-23,CUST02201,Returning,Consumer,West,Rajasthan,Jaipur,Beauty,Sunscreen,2,455,5,864.5,670.61,193.89,27.69,UPI,Offline,Delivered,4,4.1,9,September,3,Regular
ORD011588,2025-09-24,CUST00502,Returning,Consumer,North,Delhi,Dwarka,Electronics,Smartphone,2,40035,5,76066.5,61790.25,14276.25,5338.62,UPI,Online,Delivered,6,4.7,9,September,3,Regular
ORD009639,2025-09-24,CUST00302,Returning,Consumer,West,Rajasthan,Jaipur,Electronics,Headphones,4,9103,0,36412.0,28303.96,8108.04,2694.74,Debit Card,Online,Delivered,9,3.8,9,September,3,Regular
ORD011755,2025-09-24,CUST01105,New,Consumer,North,Punjab,Ludhiana,Electronics,Smartphone,2,54648,20,87436.8,75594.87,11841.93,2470.82,Credit Card,Online,Delivered,1,5.0,9,September,3,Regular
ORD001261,2025-09-24,CUST00459,New,Consumer,North,Punjab,Ludhiana,Beauty,Perfume,4,1944,15,6609.6,4903.49,1706.11,467.1,UPI,Online,Returned,4,4.1,9,September,3,Regular
ORD006023,2025-09-24,CUST00796,New,Corporate,North,Delhi,Dwarka,Electronics,Keyboard,2,4170,30,5838.0,5894.71,-56.71,118.92,Credit Card,Online,Delivered,3,4.2,9,September,3,Regular
ORD012148,2025-09-24,CUST00318,Returning,Home Office,West,Gujarat,Surat,Fashion,Shoes,2,6955,5,13214.5,10874.49,2340.01,352.21,Cash,Online,Delivered,3,3.8,9,September,3,Regular
ORD011006,2025-09-24,CUST01810,Returning,Consumer,South,Tamil Nadu,Chennai,Fashion,Kurti,2,2645,15,4496.5,3842.41,654.09,331.65,UPI,Offline,Delivered,3,5.0,9,September,3,Regular
ORD011697,2025-09-24,CUST01335,New,Consumer,North,Delhi,New Delhi,Electronics,Headphones,4,6775,10,24390.0,18107.72,6282.28,1114.18,Debit Card,Offline,Returned,5,3.8,9,September,3,Regular
ORD002605,2025-09-24,CUST01620,Returning,Consumer,North,Uttar Pradesh,Lucknow,Beauty,Sunscreen,5,402,5,1909.5,1342.57,566.93,136.2,Credit Card,Offline,Returned,4,5.0,9,September,3,Regular
ORD011285,2025-09-24,CUST02457,Returning,Corporate,South,Tamil Nadu,Coimbatore,Electronics,Tablet,4,45667,5,173534.6,117475.33,56059.27,10718.1,Debit Card,Offline,Delivered,3,4.2,9,September,3,Regular
ORD003405,2025-09-24,CUST00698,New,Consumer,West,Maharashtra,Mumbai,Electronics,Mouse,1,1138,0,1138.0,823.09,314.91,52.55,Credit Card,Online,Delivered,2,3.5,9,September,3,Regular
ORD006067,2025-09-24,CUST01518,Returning,Consumer,East,Bihar,Patna,Electronics,Laptop,2,41317,5,78502.3,55289.51,23212.79,4786.13,Debit Card,Online,Delivered,6,4.4,9,September,3,Regular
ORD014022,2025-09-24,CUST01558,Returning,Home Office,South,Tamil Nadu,Coimbatore,Electronics,Laptop,1,66527,20,53221.6,35371.17,17850.43,2737.97,Debit Card,Online,Delivered,1,4.8,9,September,3,Regular
ORD012656,2025-09-24,CUST02111,Returning,Consumer,South,Karnataka,Mysore,Electronics,Tablet,5,38607,10,173731.5,131298.06,42433.44,4086.65,Debit Card,Online,Delivered,3,4.5,9,September,3,Regular
ORD001955,2025-09-24,CUST02204,Returning,Home Office,West,Rajasthan,Jaipur,Beauty,Moisturizer,5,572,0,2860.0,2156.15,703.85,74.67,Debit Card,Online,Delivered,7,3.7,9,September,3,Regular
ORD010855,2025-09-24,CUST01546,New,Home Office,West,Rajasthan,Jaipur,Beauty,Serum,3,428,5,1219.8,848.13,371.67,90.62,UPI,Online,Delivered,4,4.0,9,September,3,Regular
ORD002144,2025-09-24,CUST00428,Returning,Corporate,West,Maharashtra,Mumbai,Grocery,Cooking Oil,3,138,0,414.0,362.83,51.17,27.12,Credit Card,Online,Delivered,9,4.4,9,September,3,Regular
ORD002780,2025-09-24,CUST02347,Returning,Consumer,South,Karnataka,Mysore,Home,Bed,4,10749,25,32247.0,33605.04,-1358.04,1871.5,Credit Card,Online,Returned,2,4.4,9,September,3,Regular
ORD003808,2025-09-24,CUST00928,Returning,Corporate,West,Gujarat,Surat,Electronics,Keyboard,3,3732,25,8397.0,8025.15,371.85,194.79,UPI,Online,Delivered,8,4.6,9,September,3,Regular
ORD013219,2025-09-24,CUST00126,New,Home Office,North,Uttar Pradesh,Kanpur,Fashion,Shoes,2,1220,30,1708.0,1641.93,66.07,126.66,UPI,Offline,Delivered,1,4.1,9,September,3,Regular
ORD007483,2025-09-24,CUST00734,New,Home Office,West,Gujarat,Surat,Grocery,Tea,1,462,15,392.7,258.94,133.76,26.36,Cash,Online,Delivered,9,4.6,9,September,3,Regular
ORD000737,2025-09-24,CUST02140,Returning,Consumer,North,Delhi,New Delhi,Fashion,Handbag,3,4944,10,13348.8,9458.24,3890.56,469.25,UPI,Offline,Delivered,3,4.8,9,September,3,Regular
ORD011987,2025-09-24,CUST00079,Returning,Corporate,West,Rajasthan,Jodhpur,Grocery,Sugar,5,155,25,581.25,575.1,6.15,37.91,Credit Card,Online,Delivered,4,3.6,9,September,3,Regular
ORD014698,2025-09-24,CUST00470,New,Consumer,West,Maharashtra,Mumbai,Electronics,Mouse,4,2398,15,8153.2,5861.97,2291.23,287.61,Debit Card,Offline,Delivered,4,3.8,9,September,3,Regular
ORD003823,2025-09-24,CUST02040,Returning,Home Office,South,Karnataka,Mysore,Beauty,Serum,1,1284,10,1155.6,786.17,369.43,54.82,UPI,Offline,Delivered,3,4.7,9,September,3,Regular
ORD006196,2025-09-25,CUST01281,New,Consumer,West,Gujarat,Ahmedabad,Home,Lamp,3,896,0,2688.0,2088.85,599.15,190.8,Debit Card,Offline,Delivered,8,3.6,9,September,3,Regular
ORD000614,2025-09-25,CUST00302,Returning,Consumer,South,Telangana,Hyderabad,Electronics,Monitor,5,24874,0,124370.0,83908.61,40461.39,7283.7,Credit Card,Online,Delivered,3,4.8,9,September,3,Regular
ORD005924,2025-09-25,CUST00170,New,Consumer,West,Maharashtra,Pune,Grocery,Coffee,5,678,5,3220.5,2380.01,840.49,130.6,Cash,Online,Delivered,8,4.3,9,September,3,Regular
ORD002628,2025-09-25,CUST00946,Returning,Consumer,East,Odisha,Bhubaneswar,Electronics,Mouse,1,1074,0,1074.0,780.56,293.44,83.71,Credit Card,Offline,Delivered,1,3.8,9,September,3,Regular
ORD006698,2025-09-25,CUST01620,Returning,Home Office,North,Punjab,Ludhiana,Beauty,Moisturizer,5,869,5,4127.75,3284.62,843.13,211.0,UPI,Online,Delivered,8,4.9,9,September,3,Regular
ORD014264,2025-09-25,CUST00040,Returning,Home Office,West,Maharashtra,Pune,Electronics,Headphones,5,4080,10,18360.0,12457.53,5902.47,1276.78,Credit Card,Online,Delivered,3,4.1,9,September,3,Regular
ORD007238,2025-09-25,CUST01146,Returning,Home Office,South,Karnataka,Bangalore,Electronics,Tablet,2,49397,10,88914.6,66755.42,22159.18,3270.91,Debit Card,Offline,Delivered,8,3.3,9,September,3,Regular
ORD008631,2025-09-25,CUST00585,New,Consumer,North,Delhi,Dwarka,Home,Sofa,1,18794,25,14095.5,13065.53,1029.97,894.77,UPI,Online,Delivered,3,4.8,9,September,3,Regular
ORD001438,2025-09-25,CUST01477,Returning,Consumer,West,Maharashtra,Mumbai,Fashion,Jacket,4,3444,10,12398.4,9235.57,3162.83,426.44,Credit Card,Online,Delivered,3,4.3,9,September,3,Regular
ORD009573,2025-09-25,CUST01368,Returning,Consumer,South,Karnataka,Bangalore,Home,Dining Table,4,10988,15,37359.2,30858.54,6500.66,2564.29,Credit Card,Online,Delivered,1,4.2,9,September,3,Regular
ORD011331,2025-09-25,CUST01212,Returning,Corporate,South,Karnataka,Mysore,Grocery,Rice,1,703,0,703.0,474.46,228.54,24.2,UPI,Online,Delivered,5,4.1,9,September,3,Regular
ORD002666,2025-09-25,CUST00210,Returning,Consumer,South,Tamil Nadu,Chennai,Electronics,Mouse,2,995,30,1393.0,1319.46,73.54,71.0,UPI,Offline,Delivered,9,4.1,9,September,3,Regular
ORD001479,2025-09-25,CUST01995,Returning,Corporate,West,Gujarat,Ahmedabad,Electronics,Tablet,3,19448,0,58344.0,48950.1,9393.9,3962.1,UPI,Online,Delivered,8,4.4,9,September,3,Regular
ORD004906,2025-09-25,CUST02032,New,Consumer,South,Telangana,Warangal,Electronics,Laptop,4,80172,20,256550.4,208855.56,47694.84,16178.2,Cash,Online,Delivered,6,4.7,9,September,3,Regular
ORD007001,2025-09-25,CUST01213,New,Consumer,East,Bihar,Patna,Electronics,Headphones,2,9045,5,17185.5,15103.68,2081.82,780.17,Cash,Online,Delivered,1,4.4,9,September,3,Regular
ORD009709,2025-09-25,CUST00168,Returning,Consumer,North,Punjab,Ludhiana,Grocery,Cooking Oil,2,293,5,556.7,389.05,167.65,20.32,UPI,Online,Returned,8,5.0,9,September,3,Regular
ORD007231,2025-09-25,CUST02316,New,Consumer,South,Karnataka,Bangalore,Electronics,Smartphone,2,39022,15,66337.4,46736.3,19601.1,3072.68,Credit Card,Online,Delivered,1,3.7,9,September,3,Regular
ORD014598,2025-09-25,CUST00121,Returning,Consumer,North,Punjab,Ludhiana,Beauty,Serum,4,904,10,3254.4,2232.41,1021.99,116.73,UPI,Online,Delivered,3,4.6,9,September,3,Regular
ORD011165,2025-09-25,CUST00046,Returning,Consumer,East,West Bengal,Kolkata,Fashion,Shoes,3,4227,25,9510.75,9497.42,13.33,384.73,Cash,Online,Delivered,4,5.0,9,September,3,Regular
ORD005383,2025-09-25,CUST00504,Returning,Corporate,South,Tamil Nadu,Chennai,Electronics,Keyboard,2,3758,0,7516.0,5381.92,2134.08,388.96,UPI,Offline,Delivered,3,3.4,9,September,3,Regular
ORD011356,2025-09-25,CUST02186,New,Consumer,East,Bihar,Patna,Fashion,Jeans,4,1761,0,7044.0,4656.9,2387.1,552.86,Debit Card,Online,Delivered,7,5.0,9,September,3,Regular
ORD008544,2025-09-25,CUST01365,Returning,Consumer,East,Odisha,Bhubaneswar,Electronics,Mouse,2,1377,10,2478.6,2025.33,453.27,67.69,UPI,Online,Delivered,1,3.5,9,September,3,Regular
ORD006604,2025-09-26,CUST00895,New,Consumer,West,Gujarat,Ahmedabad,Home,Lamp,5,1617,15,6872.25,4817.87,2054.38,338.03,UPI,Offline,Delivered,1,4.3,9,September,3,Regular
ORD014121,2025-09-26,CUST02389,New,Consumer,West,Maharashtra,Mumbai,Electronics,Tablet,3,13777,5,39264.45,27220.5,12043.95,801.99,UPI,Online,Delivered,9,4.2,9,September,3,Regular
ORD012359,2025-09-26,CUST02369,Returning,Consumer,South,Telangana,Warangal,Home,Dining Table,3,27894,0,83682.0,67765.13,15916.87,2590.7,UPI,Offline,Delivered,9,4.0,9,September,3,Regular
ORD008231,2025-09-26,CUST02287,Returning,Corporate,East,Bihar,Gaya,Home,Bed,4,10344,25,31032.0,31522.19,-490.19,1535.46,UPI,Online,Delivered,8,5.0,9,September,3,Regular
ORD005119,2025-09-26,CUST02401,Returning,Consumer,North,Delhi,New Delhi,Fashion,Jacket,4,3513,0,14052.0,9803.71,4248.29,287.74,Credit Card,Online,Delivered,3,3.6,9,September,3,Regular
ORD008437,2025-09-26,CUST01107,Returning,Consumer,West,Maharashtra,Mumbai,Grocery,Cooking Oil,2,289,5,549.1,395.73,153.37,11.2,Credit Card,Online,Returned,9,3.5,9,September,3,Regular
ORD001254,2025-09-26,CUST01006,Returning,Corporate,South,Tamil Nadu,Coimbatore,Electronics,Monitor,1,22025,0,22025.0,14442.38,7582.62,1355.52,UPI,Offline,Delivered,9,4.2,9,September,3,Regular
ORD001951,2025-09-26,CUST01015,Returning,Consumer,North,Punjab,Amritsar,Fashion,T-Shirt,1,1466,25,1099.5,1127.4,-27.9,68.11,Credit Card,Online,Delivered,4,4.6,9,September,3,Regular
ORD006838,2025-09-26,CUST01861,Returning,Corporate,North,Punjab,Amritsar,Home,Chair,5,7580,0,37900.0,28604.32,9295.68,1012.0,Debit Card,Offline,Delivered,6,4.1,9,September,3,Regular
ORD012424,2025-09-26,CUST01285,Returning,Corporate,North,Punjab,Ludhiana,Beauty,Serum,4,1389,30,3889.2,3995.26,-106.06,163.77,Credit Card,Online,Delivered,7,4.6,9,September,3,Regular
ORD006082,2025-09-26,CUST00347,Returning,Consumer,West,Gujarat,Ahmedabad,Grocery,Coffee,4,995,10,3582.0,2385.9,1196.1,172.37,UPI,Online,Delivered,7,4.3,9,September,3,Regular
ORD006276,2025-09-26,CUST01161,Returning,Consumer,North,Uttar Pradesh,Kanpur,Fashion,Jeans,4,2285,25,6855.0,6819.14,35.86,538.47,UPI,Online,Delivered,7,3.8,9,September,3,Regular
ORD008356,2025-09-26,CUST00055,Returning,Corporate,South,Karnataka,Mysore,Home,Bed,3,12937,25,29108.25,30536.77,-1428.52,1430.6,UPI,Online,Delivered,2,4.0,9,September,3,Regular
ORD014696,2025-09-26,CUST01279,Returning,Corporate,West,Rajasthan,Jodhpur,Electronics,Smartwatch,5,11713,0,58565.0,39536.18,19028.82,2287.05,UPI,Online,Delivered,4,4.9,9,September,3,Regular
ORD004885,2025-09-26,CUST00526,Returning,Consumer,South,Telangana,Warangal,Fashion,Shoes,3,1221,10,3296.7,2549.87,746.83,177.98,Credit Card,Online,Delivered,4,3.8,9,September,3,Regular
ORD005779,2025-09-26,CUST00272,Returning,Consumer,West,Rajasthan,Jaipur,Grocery,Rice,3,972,15,2478.6,2170.08,308.52,54.63,Credit Card,Offline,Delivered,7,4.3,9,September,3,Regular
ORD011909,2025-09-26,CUST01575,New,Consumer,West,Maharashtra,Pune,Fashion,Jacket,1,5665,5,5381.75,4475.65,906.1,277.47,Credit Card,Online,Delivered,4,3.7,9,September,3,Regular
ORD005414,2025-09-26,CUST00497,Returning,Corporate,West,Maharashtra,Pune,Grocery,Cooking Oil,4,202,0,808.0,612.5,195.5,32.96,Credit Card,Online,Delivered,4,4.3,9,September,3,Regular
ORD003901,2025-09-26,CUST00349,Returning,Consumer,North,Uttar Pradesh,Lucknow,Fashion,T-Shirt,4,767,15,2607.8,2194.87,412.93,194.57,UPI,Online,Delivered,6,4.2,9,September,3,Regular
ORD005605,2025-09-26,CUST01364,Returning,Home Office,East,West Bengal,Siliguri,Electronics,Tablet,5,21777,20,87108.0,72237.17,14870.83,4827.98,Debit Card,Online,Delivered,7,3.7,9,September,3,Regular
ORD003075,2025-09-27,CUST02226,Returning,Consumer,North,Punjab,Amritsar,Grocery,Coffee,4,331,5,1257.8,1087.82,169.98,97.09,UPI,Online,Delivered,6,4.1,9,September,3,Regular
ORD007156,2025-09-27,CUST01555,Returning,Corporate,West,Gujarat,Ahmedabad,Home,Bed,1,22715,0,22715.0,15426.99,7288.01,1678.48,Cash,Offline,Delivered,4,4.6,9,September,3,Regular
ORD007025,2025-09-27,CUST01488,Returning,Consumer,South,Telangana,Hyderabad,Grocery,Cooking Oil,2,679,20,1086.4,911.76,174.64,63.77,Credit Card,Online,Delivered,2,4.3,9,September,3,Regular
ORD014167,2025-09-27,CUST01750,Returning,Corporate,North,Delhi,Dwarka,Fashion,Jacket,3,2426,25,5458.5,5571.52,-113.02,385.43,Cash,Online,Delivered,4,4.6,9,September,3,Regular
ORD002320,2025-09-27,CUST00051,Returning,Consumer,West,Gujarat,Ahmedabad,Grocery,Sugar,1,238,20,190.4,135.61,54.79,11.56,UPI,Offline,Delivered,1,4.4,9,September,3,Regular
ORD007433,2025-09-27,CUST01905,Returning,Consumer,West,Gujarat,Surat,Electronics,Mouse,4,654,15,2223.6,1545.8,677.8,76.53,Credit Card,Offline,Delivered,2,5.0,9,September,3,Regular
ORD002539,2025-09-27,CUST01569,New,Corporate,North,Delhi,Dwarka,Home,Chair,5,4465,15,18976.25,15473.52,3502.73,646.62,Credit Card,Online,Delivered,9,4.4,9,September,3,Regular
ORD007107,2025-09-27,CUST02223,Returning,Home Office,South,Tamil Nadu,Coimbatore,Home,Dining Table,3,24477,20,58744.8,44816.35,13928.45,2728.52,UPI,Online,Delivered,8,3.6,9,September,3,Regular
ORD002610,2025-09-27,CUST00969,Returning,Home Office,North,Punjab,Ludhiana,Electronics,Laptop,3,85701,5,244247.85,196003.29,48244.56,14778.73,Debit Card,Online,Delivered,9,3.9,9,September,3,Regular
